index, x, y, layer, weight, rho, delta, nh, isSeed, clusterId
61982, 171.950, 154.800, 61, 1.000, 3.500, 1.84e+19, -1, 0, -1
61983, -213.560, 57.170, 61, 1.000, 2.000,  50.8, 61911, 0, 191
61984, -56.830, 176.600, 61, 1.000, 3.000,  4.48, 61918, 0, 194
61985, 41.770, -206.160, 61, 1.000, 2.000,  13.4, 61968, 0, 191
61986, 34.790, -221.080, 61, 1.000, 2.000,  17.4, 61968, 0, 191
61987, 138.300, -13.280, 61, 1.000, 4.500,  29.8, 61974, 0, 184
61988, -101.230, 11.160, 61, 1.000, 61.000,  9.17, 61064, 0, 191
61989, 133.830, -51.660, 61, 1.000, 37.500,  6.79, 61223, 0, 184
61990, -27.700, -75.900, 61, 1.000, 29.000,  8.71, 61281, 0, 191
61991, -4.100, -171.640, 61, 1.000, 5.000,  21.8, 61949, 0, 191
61992, 167.220, 143.530, 61, 1.000, 2.500,  12.2, 61982, 0, -1
61993, -88.390, 179.010, 61, 1.000, 12.000,  23.4, 61269, 0, 194
61994, 22.450, 73.840, 61, 1.000, 3.500,  25.5, 61486, 0, 184
61995, 84.030, -154.880, 61, 1.000, 2.000,  26.5, 61978, 0, 184
61996, 203.620, 87.550, 61, 1.000, 2.000,  24.9, 61954, 0, -1
61997, 108.690, -23.250, 61, 1.000, 28.500,  8.26, 61445, 0, 184
61998, 185.020, 141.460, 61, 1.000, 2.000,  17.9, 61992, 0, -1
61999, -212.270, -34.710, 61, 1.000, 2.000,  30.3, 61905, 0, 191
62000, -51.860, -64.090, 62, 1.000, 43.000,  1.12, 62297, 0, 211
62001, 171.870, -154.070, 62, 1.000, 51.000,   2.6, 62495, 0, 199
62002, -108.290, 15.320, 62, 1.000, 60.000,  3.44, 62681, 0, 211
62003, 175.750, -161.110, 62, 1.000, 47.000,  1.18, 62251, 0, 199
62004, -111.260, 129.910, 62, 1.000, 49.500,  5.29, 62697, 0, 212
62005, 165.020, -115.510, 62, 1.000, 59.500,  4.14, 62554, 0, 199
62006, -53.660, 61.400, 62, 1.000, 64.000,   1.1, 62721, 0, 212
62007, -139.170, 188.110, 62, 1.000, 11.000,  11.7, 62637, 0, 212
62008, -110.050, 32.220, 62, 1.000, 51.500,  2.93, 62260, 0, 211
62009, 175.940, -159.840, 62, 1.000, 47.000,  2.29, 62251, 0, 199
62010, -103.800, 13.960, 62, 1.000, 59.000, 0.983, 62780, 0, 211
62011, 181.010, -188.690, 62, 1.000, 28.000,  11.4, 62142, 0, 199
62012, -101.710, 22.500, 62, 1.000, 58.500,  5.16, 62754, 0, 211
62013, -116.160, 127.680, 62, 1.000, 45.500,  5.38, 62004, 0, 212
62014, -79.170, 88.970, 62, 1.000, 71.500,  11.9, 62185, 0, 212
62015, -16.930, 21.150, 62, 1.000, 34.500, 0.362, 62870, 0, 212
62016, -65.610, -69.200, 62, 1.000, 41.000,  3.81, 62184, 0, 211
62017, 76.040, -9.570, 62, 1.000, 19.000,  6.54, 62516, 0, 199
62018, -100.320, 12.870, 62, 1.000, 61.000,  1.94, 62988, 0, 211
62019, 168.810, -122.360, 62, 1.000, 59.000,  3.72, 62076, 0, 199
62020, -37.490, 61.720, 62, 1.000, 59.500,  1.14, 62809, 0, 212
62021, -78.550, 91.430, 62, 1.000, 71.000,  2.54, 62014, 0, 212
62022, -111.720, 159.340, 62, 1.000, 28.000,  5.15, 62368, 0, 212
62023, 106.520, -85.720, 62, 1.000, 53.000,  4.53, 62670, 0, 199
62024, -92.020, 106.330, 62, 1.000, 63.500,     5, 62078, 0, 212
62025, -110.990, 0.480, 62, 1.000, 56.500,  2.21, 62250, 0, 211
62026, 167.880, -132.260, 62, 1.000, 57.000,  5.04, 62517, 0, 199
62027, -63.530, -55.650, 62, 1.000, 48.500,  1.46, 62597, 0, 211
62028, -97.340, 132.280, 62, 1.000, 53.500,  2.87, 62140, 0, 212
62029, 219.790, -213.650, 62, 1.000, 11.000,  2.49, 62851, 0, 199
62030, -28.960, -3.640, 62, 1.000, 27.000,  18.5, 62452, 0, 212
62031, 84.570, -47.620, 62, 1.000, 38.500,  7.99, 62515, 0, 199
62032, -103.570, 36.510, 62, 1.000, 50.000,  1.88, 62443, 0, 211
62033, -24.900, 18.550, 62, 1.000, 36.000,  5.77, 62255, 0, 212
62034, 175.830, -140.580, 62, 1.000, 52.500,  2.27, 62498, 0, 199
62035, 154.070, -122.770, 62, 1.000, 63.500,  1.71, 62298, 0, 199
62036, -140.310, 48.160, 62, 1.000, 33.000,  2.51, 62664, 0, 211
62037, 190.810, -166.440, 62, 1.000, 38.000,  0.64, 62169, 0, 199
62038, -4.190, 16.840, 62, 1.000, 26.500,  1.95, 62407, 0, 212
62039, -94.040, -13.050, 62, 1.000, 64.500,  2.63, 62329, 0, 211
62040, 95.240, -58.560, 62, 1.000, 47.000,  6.05, 62717, 0, 199
62041, -53.800, 51.740, 62, 1.000, 58.000,  2.84, 62416, 0, 212
62042, 187.090, -158.930, 62, 1.000, 45.000,  5.18, 62715, 0, 199
62043, 127.220, -77.220, 62, 1.000, 63.000,  3.31, 62803, 0, 199
62044, 186.610, -172.350, 62, 1.000, 36.000,  5.69, 62719, 0, 199
62045, -101.160, 131.100, 62, 1.000, 53.000,     4, 62028, 0, 212
62046, -72.950, 83.150, 62, 1.000, 68.000,  3.64, 62724, 0, 212
62047, -97.060, -5.180, 62, 1.000, 64.000,  1.55, 62052, 0, 211
62048, -161.150, 104.190, 62, 1.000, 16.000,  3.05, 62058, 0, 211
62049, -10.020, 9.480, 62, 1.000, 26.500,  2.31, 62116, 0, 212
62050, -126.790, 62.310, 62, 1.000, 34.000,  7.94, 62853, 0, 211
62051, -43.890, -59.220, 62, 1.000, 42.500,  4.41, 62097, 0, 211
62052, -98.460, -5.840, 62, 1.000, 64.000,  4.25, 62392, 0, 211
62053, -73.140, -15.790, 62, 1.000, 66.000,  3.75, 62748, 0, 211
62054, 160.670, -86.580, 62, 1.000, 44.500,  8.53, 62595, 0, 199
62055, -55.900, -57.920, 62, 1.000, 46.500,  1.94, 62674, 0, 211
62056, -96.790, 15.950, 62, 1.000, 60.000,   2.1, 62784, 0, 211
62057, 25.750, 34.990, 62, 1.000, 8.000,  27.3, 62367, 0, 212
62058, -160.730, 101.170, 62, 1.000, 16.500,  3.37, 62083, 0, 211
62059, -82.120, 112.960, 62, 1.000, 64.000,  3.87, 62335, 0, 212
62060, 183.960, -153.180, 62, 1.000, 47.500,   3.8, 62101, 0, 199
62061, -44.710, 71.940, 62, 1.000, 62.500,  2.51, 62402, 0, 212
62062, -59.660, 92.900, 62, 1.000, 67.500,  1.18, 62448, 0, 212
62063, -60.870, 94.890, 62, 1.000, 67.500, 0.478, 62277, 0, 212
62064, -97.490, 2.790, 62, 1.000, 62.000,  2.13, 62365, 0, 211
62065, -18.160, 29.480, 62, 1.000, 41.500,     6, 62755, 0, 212
62066, -43.310, -56.360, 62, 1.000, 41.500,  2.92, 62051, 0, 211
62067, -49.270, 74.550, 62, 1.000, 64.000,  2.02, 62291, 0, 212
62068, 166.780, -105.160, 62, 1.000, 55.500,  7.46, 62263, 0, 199
62069, -76.400, 114.460, 62, 1.000, 63.500, 0.858, 62225, 0, 212
62070, -85.100, 126.030, 62, 1.000, 56.000,  4.92, 62239, 0, 212
62071, 131.020, -77.860, 62, 1.000, 61.500,  2.04, 62235, 0, 199
62072, -74.890, -41.020, 62, 1.000, 55.500,  3.58, 62772, 0, 211
62073, -72.810, 116.090, 62, 1.000, 62.500,  3.11, 62689, 0, 212
62074, -1.310, 17.280, 62, 1.000, 26.500,  3.15, 62407, 0, 212
62075, -108.140, 40.380, 62, 1.000, 47.500,  5.14, 62735, 0, 211
62076, 167.100, -125.660, 62, 1.000, 60.000,  7.08, 62554, 0, 199
62077, -139.620, 40.720, 62, 1.000, 36.000,  1.96, 62377, 0, 211
62078, -87.890, 103.520, 62, 1.000, 67.000,  5.83, 62307, 0, 212
62079, -93.730, 125.530, 62, 1.000, 57.500,  6.52, 62207, 0, 212
62080, 116.970, -82.760, 62, 1.000, 62.500,  3.52, 62881, 0, 199
62081, -103.690, 36.700, 62, 1.000, 49.500, 0.225, 62032, 0, 211
62082, -34.760, 51.540, 62, 1.000, 56.000,  3.86, 62324, 0, 212
62083, -157.480, 102.050, 62, 1.000, 17.000,  3.72, 62426, 0, 211
62084, -76.090, 130.530, 62, 1.000, 50.500,  5.66, 62886, 0, 212
62085, -124.540, 47.150, 62, 1.000, 39.000,  1.98, 62095, 0, 211
62086, -122.470, 148.290, 62, 1.000, 28.000,  3.29, 62378, 0, 212
62087, -16.910, 25.950, 62, 1.000, 38.000,  3.74, 62065, 0, 212
62088, 14.110, -3.900, 62, 1.000, 15.000,  12.8, 62423, 0, 212
62089, -77.910, 132.600, 62, 1.000, 50.000,  2.76, 62084, 0, 212
62090, -104.540, 26.510, 62, 1.000, 57.500,  3.54, 62754, 0, 211
62091, -128.340, 51.190, 62, 1.000, 38.500,  5.03, 62855, 0, 211
62092, -87.810, -35.030, 62, 1.000, 60.500,  3.74, 62709, 0, 211
62093, -97.020, 24.480, 62, 1.000, 56.000,  3.08, 62428, 0, 211
62094, -61.970, 62.990, 62, 1.000, 60.000,  5.27, 62696, 0, 212
62095, -124.680, 45.170, 62, 1.000, 42.000,  3.92, 62241, 0, 211
62096, -74.240, -36.150, 62, 1.000, 60.500,  2.18, 62418, 0, 211
62097, -46.190, -55.460, 62, 1.000, 44.000,   4.5, 62463, 0, 211
62098, -36.850, -79.690, 62, 1.000, 30.500,  4.94, 62572, 0, 211
62099, 169.160, -143.030, 62, 1.000, 54.000,  2.26, 62201, 0, 199
62100, 228.740, -219.730, 62, 1.000, 8.500,  10.8, 62029, 0, 199
62101, 185.290, -149.620, 62, 1.000, 47.500,  6.23, 62276, 0, 199
62102, -68.050, 122.340, 62, 1.000, 56.000,  5.39, 62596, 0, 212
62103, -59.420, 71.080, 62, 1.000, 62.000,  4.46, 62606, 0, 212
62104, -98.720, 16.770, 62, 1.000, 59.500,  2.07, 62784, 0, 211
62105, 150.800, -101.800, 62, 1.000, 61.500,   2.2, 62450, 0, 199
62106, -47.720, 14.190, 62, 1.000, 35.000,  18.1, 62820, 0, 212
62107, 144.470, -145.540, 62, 1.000, 46.000,  2.13, 62580, 0, 199
62108, 120.150, -73.050, 62, 1.000, 60.000,  1.74, 62785, 0, 199
62109, -49.200, -35.190, 62, 1.000, 47.500,  3.02, 62659, 0, 211
62110, 150.670, -123.450, 62, 1.000, 65.000, 1.84e+19, -1, 1, 0
62111, -97.930, -13.040, 62, 1.000, 63.000,   2.6, 62275, 0, 211
62112, -141.250, 43.200, 62, 1.000, 33.500,  2.97, 62077, 0, 211
62113, 183.990, -177.340, 62, 1.000, 33.000,  1.64, 62142, 0, 199
62114, -111.710, 5.110, 62, 1.000, 56.500,  2.69, 62250, 0, 211
62115, 179.220, -158.960, 62, 1.000, 47.000,  5.26, 62251, 0, 199
62116, -12.240, 10.120, 62, 1.000, 27.500,  5.01, 62288, 0, 212
62117, -130.710, 24.610, 62, 1.000, 46.000,  6.28, 62818, 0, 211
62118, -76.860, -7.560, 62, 1.000, 66.000,  4.86, 62575, 0, 211
62119, 183.850, -174.740, 62, 1.000, 35.500,  3.65, 62044, 0, 199
62120, 160.240, -155.400, 62, 1.000, 46.500,   1.6, 62165, 0, 199
62121, -58.710, -40.540, 62, 1.000, 52.000,  2.13, 62729, 0, 211
62122, -14.380, 20.900, 62, 1.000, 31.000,  2.38, 62870, 0, 212
62123, -44.380, 63.830, 62, 1.000, 63.000, 0.388, 62665, 0, 212
62124, -66.110, 73.250, 62, 1.000, 64.000,   1.3, 62550, 0, 212
62125, 150.050, -106.240, 62, 1.000, 64.000,  4.13, 62564, 0, 199
62126, -86.700, 127.130, 62, 1.000, 53.500,  1.94, 62070, 0, 212
62127, 105.500, -22.270, 62, 1.000, 28.500,  3.34, 62997, 0, 199
62128, -101.800, 11.900, 62, 1.000, 60.000, 0.934, 62988, 0, 211
62129, -0.830, 1.320, 62, 1.000, 20.000,  3.89, 62440, 0, 212
62130, -30.170, -79.350, 62, 1.000, 29.000,  4.24, 62990, 0, 211
62131, -29.770, -94.970, 62, 1.000, 22.000,  8.05, 62283, 0, 211
62132, -107.180, -15.560, 62, 1.000, 55.500,  5.67, 62323, 0, 211
62133, -85.730, -17.010, 62, 1.000, 65.500,  2.75, 62320, 0, 211
62134, -130.410, 147.720, 62, 1.000, 24.000,  4.66, 62868, 0, 212
62135, -99.070, 8.360, 62, 1.000, 60.000, 0.434, 62801, 0, 211
62136, 86.950, -63.580, 62, 1.000, 41.500,  4.15, 62146, 0, 199
62137, -12.830, 34.260, 62, 1.000, 40.000,  6.41, 62755, 0, 212
62138, -92.920, -21.730, 62, 1.000, 62.000,  4.57, 62582, 0, 211
62139, -119.210, 186.610, 62, 1.000, 15.500,  3.65, 62885, 0, 212
62140, -94.480, 132.100, 62, 1.000, 54.500,  5.64, 62683, 0, 212
62141, -36.140, 47.110, 62, 1.000, 52.500,  3.42, 62240, 0, 212
62142, 182.350, -177.360, 62, 1.000, 33.500,  3.02, 62119, 0, 199
62143, -109.710, 139.460, 62, 1.000, 44.000,  5.86, 62694, 0, 212
62144, -107.600, 133.150, 62, 1.000, 49.000,  1.71, 62697, 0, 212
62145, 158.450, -110.850, 62, 1.000, 60.500,  4.33, 62456, 0, 199
62146, 90.990, -62.620, 62, 1.000, 43.500, 0.672, 62589, 0, 199
62147, -105.490, 158.090, 62, 1.000, 30.500,  2.95, 62382, 0, 212
62148, -155.520, 61.000, 62, 1.000, 24.000,  12.8, 62532, 0, 211
62149, -77.930, 1.490, 62, 1.000, 62.500,  2.14, 62397, 0, 211
62150, -99.930, 6.740, 62, 1.000, 59.500,  1.07, 62257, 0, 211
62151, 169.570, -139.320, 62, 1.000, 54.000,  1.03, 62788, 0, 199
62152, -106.760, 21.350, 62, 1.000, 59.000,  2.37, 62754, 0, 211
62153, -55.620, -71.690, 62, 1.000, 38.000,  2.88, 62419, 0, 211
62154, 82.450, -27.430, 62, 1.000, 31.000,  1.86, 62960, 0, 199
62155, -42.530, 82.430, 62, 1.000, 61.000,  4.31, 62342, 0, 212
62156, -40.950, -84.870, 62, 1.000, 29.500,  2.48, 62767, 0, 211
62157, -34.290, 76.040, 62, 1.000, 57.000,  6.01, 62330, 0, 212
62158, -43.750, 53.260, 62, 1.000, 58.000,  4.71, 62535, 0, 212
62159, 150.870, -113.220, 62, 1.000, 63.000,  2.18, 62761, 0, 199
62160, -72.530, 103.680, 62, 1.000, 71.500,  3.17, 62757, 0, 212
62161, 23.730, -35.670, 62, 1.000, 7.000,  12.2, 62857, 0, 199
62162, -52.430, -32.810, 62, 1.000, 48.500,  1.82, 62659, 0, 211
62163, -87.680, -15.570, 62, 1.000, 64.000,  2.42, 62133, 0, 211
62164, 103.520, -61.730, 62, 1.000, 51.500,  2.96, 62340, 0, 199
62165, 161.090, -154.050, 62, 1.000, 48.000, 0.661, 62591, 0, 199
62166, -7.480, -2.540, 62, 1.000, 19.500,  5.24, 62211, 0, 212
62167, -2.310, -137.180, 62, 1.000, 8.500,  5.17, 62794, 0, 211
62168, -70.730, 115.210, 62, 1.000, 61.500,  2.26, 62073, 0, 212
62169, 191.450, -166.440, 62, 1.000, 38.500,  7.21, 62181, 0, 199
62170, 200.980, -155.110, 62, 1.000, 37.000,   7.6, 62181, 0, 199
62171, 71.530, -5.940, 62, 1.000, 18.000,  5.79, 62017, 0, 199
62172, 132.760, -104.130, 62, 1.000, 60.000,  2.83, 62513, 0, 199
62173, 194.810, -189.400, 62, 1.000, 26.500,  5.03, 62369, 0, 199
62174, -101.160, 137.530, 62, 1.000, 50.500,  1.63, 62264, 0, 212
62175, -35.850, -102.920, 62, 1.000, 20.500,  7.69, 62576, 0, 211
62176, 123.740, -74.820, 62, 1.000, 62.000,  1.21, 62304, 0, 199
62177, 43.310, 53.830, 62, 1.000, 4.000,  3.61, 62486, 0, 199
62178, -104.280, 115.560, 62, 1.000, 55.500,  2.44, 62810, 0, 212
62179, 135.970, -88.580, 62, 1.000, 63.000,  6.68, 62619, 0, 199
62180, -78.340, -19.300, 62, 1.000, 66.000,  2.52, 62748, 0, 211
62181, 196.290, -161.090, 62, 1.000, 38.500,  9.45, 62042, 0, 199
62182, 165.150, -146.080, 62, 1.000, 53.000,   1.4, 62856, 0, 199
62183, 153.430, -138.480, 62, 1.000, 57.000, 0.0447, 62451, 0, 199
62184, -61.840, -68.620, 62, 1.000, 41.000,  8.99, 62552, 0, 211
62185, -67.680, 91.940, 62, 1.000, 71.500,  5.89, 62471, 0, 212
62186, -1.600, -129.200, 62, 1.000, 8.500,  3.75, 62794, 0, 211
62187, 105.530, -45.280, 62, 1.000, 46.000,  1.83, 62395, 0, 199
62188, -96.900, 107.960, 62, 1.000, 59.000,  1.42, 62607, 0, 212
62189, 87.980, -3.820, 62, 1.000, 17.000,  13.2, 62516, 0, 199
62190, 123.170, -88.320, 62, 1.000, 63.000,  1.85, 62827, 0, 199
62191, 116.590, -93.140, 62, 1.000, 61.000,  5.16, 62570, 0, 199
62192, -96.110, 135.700, 62, 1.000, 51.500,  3.63, 62028, 0, 212
62193, -100.890, 108.220, 62, 1.000, 56.500,  3.29, 62524, 0, 212
62194, -98.050, -3.290, 62, 1.000, 62.000,  2.13, 62047, 0, 211
62195, -68.000, -74.750, 62, 1.000, 33.000,  6.04, 62016, 0, 211
62196, -13.030, -77.270, 62, 1.000, 17.500,  5.73, 62210, 0, 211
62197, -98.140, -16.140, 62, 1.000, 62.000,  3.11, 62111, 0, 211
62198, -69.930, 89.410, 62, 1.000, 70.500,  2.88, 62352, 0, 212
62199, 111.240, -88.920, 62, 1.000, 56.000,  1.55, 62258, 0, 199
62200, -73.400, -31.430, 62, 1.000, 63.000,  2.55, 62309, 0, 211
62201, 167.180, -144.110, 62, 1.000, 54.000,  3.52, 62449, 0, 199
62202, -112.840, 147.990, 62, 1.000, 33.500,  5.36, 62331, 0, 212
62203, -156.690, 65.570, 62, 1.000, 23.000,  1.93, 62826, 0, 211
62204, 107.560, -90.690, 62, 1.000, 54.500,  4.08, 62199, 0, 199
62205, 128.650, -87.660, 62, 1.000, 62.500,  2.47, 62739, 0, 199
62206, -11.530, -112.070, 62, 1.000, 16.500,  9.38, 62656, 0, 211
62207, -90.010, 120.170, 62, 1.000, 57.500,  4.12, 62239, 0, 212
62208, 99.220, -52.420, 62, 1.000, 48.000,  3.62, 62730, 0, 199
62209, -110.730, 123.560, 62, 1.000, 49.500,   7.1, 62731, 0, 212
62210, -11.680, -82.840, 62, 1.000, 17.500,  5.58, 62266, 0, 211
62211, -9.500, 2.290, 62, 1.000, 22.000,  7.21, 62049, 0, 212
62212, 118.010, -59.340, 62, 1.000, 51.500,  1.58, 62727, 0, 199
62213, -97.360, 99.070, 62, 1.000, 63.500,  6.25, 62733, 0, 212
62214, 169.390, -136.180, 62, 1.000, 55.000,  3.46, 62646, 0, 199
62215, -131.640, 169.640, 62, 1.000, 18.000,  5.89, 62393, 0, 212
62216, 135.930, -113.760, 62, 1.000, 62.000,  1.17, 62793, 0, 199
62217, -22.600, -124.180, 62, 1.000, 14.000,  11.9, 62764, 0, 211
62218, -55.540, -54.640, 62, 1.000, 47.500,  5.57, 62357, 0, 211
62219, -41.480, 59.740, 62, 1.000, 62.000,  5.01, 62123, 0, 212
62220, -18.600, -90.090, 62, 1.000, 19.500,  4.63, 62266, 0, 211
62221, 169.610, -159.940, 62, 1.000, 47.000,  5.55, 62251, 0, 199
62222, -143.550, 51.670, 62, 1.000, 31.000,  4.78, 62036, 0, 211
62223, 136.610, -57.860, 62, 1.000, 41.000,  14.3, 62468, 0, 199
62224, -53.180, 66.790, 62, 1.000, 63.000,  4.57, 62721, 0, 212
62225, -76.960, 113.810, 62, 1.000, 63.500,  1.89, 62335, 0, 212
62226, -41.430, 78.100, 62, 1.000, 59.500,     1, 62487, 0, 212
62227, 96.360, -44.580, 62, 1.000, 42.500,  1.89, 62671, 0, 199
62228, -172.040, 96.520, 62, 1.000, 16.000,  12.2, 62058, 0, 211
62229, -93.900, 31.420, 62, 1.000, 50.500,  4.87, 62328, 0, 211
62230, 0.570, 0.080, 62, 1.000, 19.000,  1.87, 62129, 0, 212
62231, 122.890, -73.610, 62, 1.000, 62.000,  0.93, 62304, 0, 199
62232, -116.600, 150.560, 62, 1.000, 31.000,  4.55, 62202, 0, 212
62233, -43.940, 51.920, 62, 1.000, 57.500,   0.7, 62769, 0, 212
62234, -69.340, -40.850, 62, 1.000, 54.500,   2.2, 62772, 0, 211
62235, 130.700, -79.870, 62, 1.000, 63.500,  6.65, 62739, 0, 199
62236, -52.840, 85.890, 62, 1.000, 66.500,  3.52, 62698, 0, 212
62237, -111.370, 71.510, 62, 1.000, 35.000,  14.7, 62687, 0, 212
62238, -91.000, 110.310, 62, 1.000, 62.000,  4.11, 62024, 0, 212
62239, -86.020, 121.200, 62, 1.000, 58.000,  5.14, 62372, 0, 212
62240, -34.400, 50.050, 62, 1.000, 53.500,  1.53, 62082, 0, 212
62241, -122.810, 41.730, 62, 1.000, 44.000,   3.4, 62817, 0, 211
62242, -13.560, 20.120, 62, 1.000, 30.500,  1.13, 62122, 0, 212
62243, -104.280, 30.970, 62, 1.000, 52.500,  3.69, 62302, 0, 211
62244, -111.990, 162.240, 62, 1.000, 27.500,  2.91, 62022, 0, 212
62245, -83.000, 111.910, 62, 1.000, 63.500,  1.37, 62059, 0, 212
62246, -89.190, -17.590, 62, 1.000, 64.500,  3.51, 62133, 0, 211
62247, -27.620, -102.040, 62, 1.000, 20.000,  6.13, 62525, 0, 211
62248, -44.240, -67.950, 62, 1.000, 39.500,  8.54, 62000, 0, 211
62249, 196.560, -163.330, 62, 1.000, 36.500,  2.26, 62181, 0, 199
62250, -112.020, 2.440, 62, 1.000, 56.500,  5.75, 62839, 0, 211
62251, 174.820, -161.840, 62, 1.000, 47.000,  8.31, 62001, 0, 199
62252, -122.960, 53.640, 62, 1.000, 37.500,  5.91, 62091, 0, 211
62253, -157.200, 68.300, 62, 1.000, 23.000,  1.33, 62826, 0, 211
62254, -64.490, 56.670, 62, 1.000, 56.500,  5.82, 62514, 0, 212
62255, -20.420, 22.190, 62, 1.000, 36.500,  4.07, 62720, 0, 212
62256, 107.100, -72.750, 62, 1.000, 54.500, 0.646, 62819, 0, 199
62257, -98.890, 6.470, 62, 1.000, 59.500,   1.9, 62135, 0, 211
62258, 111.290, -87.370, 62, 1.000, 56.500,  3.97, 62860, 0, 199
62259, -182.070, 114.450, 62, 1.000, 12.000,  9.45, 62544, 0, 211
62260, -112.330, 30.380, 62, 1.000, 51.500,  5.67, 62874, 0, 211
62261, -83.240, 138.860, 62, 1.000, 50.000,  5.85, 62667, 0, 212
62262, -42.450, -72.040, 62, 1.000, 36.000,  4.46, 62248, 0, 211
62263, 159.400, -104.100, 62, 1.000, 59.500,  6.82, 62145, 0, 199
62264, -100.320, 136.130, 62, 1.000, 50.500,  4.23, 62192, 0, 212
62265, -13.280, -146.460, 62, 1.000, 7.000,  13.5, 62967, 0, 211
62266, -16.170, -86.150, 62, 1.000, 19.500,    12, 62283, 0, 211
62267, 121.720, -80.220, 62, 1.000, 64.000,  34.5, 62433, 0, 199
62268, -92.590, 106.120, 62, 1.000, 63.000, 0.607, 62024, 0, 212
62269, -111.740, 177.710, 62, 1.000, 18.500,  15.5, 62244, 0, 212
62270, 122.230, -63.030, 62, 1.000, 52.000,  3.18, 62468, 0, 199
62271, -82.710, 89.980, 62, 1.000, 66.500,  3.68, 62014, 0, 212
62272, -66.160, -1.400, 62, 1.000, 54.000,  11.3, 62751, 0, 211
62273, -98.870, 126.970, 62, 1.000, 54.000,  5.34, 62079, 0, 212
62274, -131.840, 167.590, 62, 1.000, 17.500,  2.06, 62215, 0, 212
62275, -96.970, -10.620, 62, 1.000, 63.500,  3.11, 62392, 0, 211
62276, 181.540, -144.650, 62, 1.000, 49.500,  3.46, 62716, 0, 199
62277, -61.030, 94.440, 62, 1.000, 68.500,  3.68, 62386, 0, 212
62278, -29.170, 55.730, 62, 1.000, 52.500,  6.13, 62447, 0, 212
62279, -53.710, -81.380, 62, 1.000, 30.500,  7.39, 62508, 0, 211
62280, 115.470, -63.380, 62, 1.000, 52.500,   3.6, 62727, 0, 199
62281, -34.450, -81.400, 62, 1.000, 30.000,  2.95, 62098, 0, 211
62282, 107.590, -58.000, 62, 1.000, 52.500,  2.92, 62340, 0, 199
62283, -28.160, -87.080, 62, 1.000, 22.500,  7.99, 62130, 0, 211
62284, 128.650, -98.740, 62, 1.000, 62.000,  2.99, 62430, 0, 199
62285, -116.680, 45.890, 62, 1.000, 43.500,  2.26, 62714, 0, 211
62286, -50.520, 47.210, 62, 1.000, 57.000,  5.41, 62474, 0, 212
62287, -142.110, 65.600, 62, 1.000, 29.000,  4.38, 62774, 0, 211
62288, -13.070, 15.060, 62, 1.000, 28.500,  5.08, 62242, 0, 212
62289, 134.530, -106.740, 62, 1.000, 61.500,  3.17, 62493, 0, 199
62290, 169.580, -115.970, 62, 1.000, 57.000,  4.58, 62005, 0, 199
62291, -49.810, 76.500, 62, 1.000, 64.000,  6.91, 62588, 0, 212
62292, -95.970, 117.570, 62, 1.000, 56.000,  1.38, 62688, 0, 212
62293, -204.520, 134.430, 62, 1.000, 6.000,  12.6, 62930, 0, 211
62294, -79.170, 88.830, 62, 1.000, 71.000,  0.14, 62014, 0, 212
62295, 152.200, -132.190, 62, 1.000, 61.000,  4.67, 62476, 0, 199
62296, 10.340, -20.980, 62, 1.000, 11.500,  11.5, 62915, 0, 212
62297, -52.920, -63.720, 62, 1.000, 43.500,  6.13, 62552, 0, 211
62298, 152.410, -123.180, 62, 1.000, 64.000,  1.76, 62110, 0, 199
62299, -4.210, -5.670, 62, 1.000, 18.500,  4.53, 62166, 0, 212
62300, -87.090, -1.370, 62, 1.000, 64.500,   2.3, 62710, 0, 211
62301, -7.640, -145.590, 62, 1.000, 6.500,  5.71, 62265, 0, 211
62302, -105.760, 27.590, 62, 1.000, 57.000,  1.63, 62090, 0, 211
62303, -64.980, -45.490, 62, 1.000, 52.500, 0.465, 62626, 0, 211
62304, 123.820, -73.610, 62, 1.000, 62.500,  4.96, 62043, 0, 199
62305, -92.790, 105.030, 62, 1.000, 63.000,  1.51, 62024, 0, 212
62306, 138.230, -120.050, 62, 1.000, 59.000,  5.15, 62863, 0, 199
62307, -87.700, 97.690, 62, 1.000, 67.000,  7.41, 62454, 0, 212
62308, -91.910, 9.040, 62, 1.000, 59.500, 0.503, 62816, 0, 211
62309, -73.850, -33.940, 62, 1.000, 63.000,  8.92, 62571, 0, 211
62310, -121.180, 34.390, 62, 1.000, 49.500,  9.23, 62507, 0, 211
62311, -97.800, 17.150, 62, 1.000, 59.000, 0.995, 62104, 0, 211
62312, -66.120, -44.960, 62, 1.000, 52.000,  1.26, 62303, 0, 211
62313, -51.530, -41.860, 62, 1.000, 47.000,  5.75, 62677, 0, 211
62314, -161.710, 72.630, 62, 1.000, 19.000,  6.11, 62475, 0, 211
62315, -102.790, 4.480, 62, 1.000, 59.000,  3.65, 62150, 0, 211
62316, -73.210, -27.550, 62, 1.000, 61.500,  2.67, 62571, 0, 211
62317, -80.250, 116.600, 62, 1.000, 61.500,  3.44, 62372, 0, 212
62318, -87.290, 4.580, 62, 1.000, 61.000,  2.34, 62556, 0, 211
62319, 48.370, -29.290, 62, 1.000, 14.000,  13.3, 62850, 0, 199
62320, -83.280, -18.250, 62, 1.000, 66.500,  7.65, 62575, 0, 211
62321, 159.490, -142.830, 62, 1.000, 53.000, 0.999, 62862, 0, 199
